Time (EST),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-01-02 11:45:00-05:00,74.27200384028572,0.6393792758310736,89.3120473574075,9.228668241352658,40885.19053773982,0%
2025-01-02 11:46:00-05:00,74.52075832981548,0.6395387247290708,89.31246961111542,9.23059721378167,40884.983858197396,0%
2025-01-02 11:47:00-05:00,74.76951280351176,0.6396861061128358,89.31290484084873,9.232526285323805,40884.77717262814,0%
2025-01-02 11:48:00-05:00,75.01826726009153,0.6398214171062131,89.31335303864104,9.234455457339788,40884.57048088463,0%
2025-01-02 11:49:00-05:00,75.2670216986778,0.6399446550603176,89.3138141962835,9.236384730771723,40884.36378286426,0%
2025-01-02 11:50:00-05:00,75.51577611798857,0.6400558175547089,89.31428830532043,9.238314106966408,40884.15707842097,0%
2025-01-02 11:51:00-05:00,75.7645305171522,0.6401549023963031,89.31477535705399,9.240243586846763,40883.95036745418,0%
2025-01-02 11:52:00-05:00,76.01328489488094,0.6402419076205527,89.3152753425398,9.242173171748899,40883.743649818876,0%
2025-01-02 11:53:00-05:00,76.26203925020506,0.6403168314905047,89.31578825259112,9.244102862687368,40883.536925404595,0%
2025-01-02 11:54:00-05:00,76.51079358215402,0.6403796724971842,89.31631407777734,9.246032660666259,40883.33019410185,0%
2025-01-02 11:55:00-05:00,76.75954788944235,0.6404304293602026,89.31685280842217,9.247962567004048,40883.12345576746,0%
2025-01-02 11:56:00-05:00,77.00830217120594,0.6404691010266015,89.31740443460838,9.249892582584396,40882.91671030478,0%
2025-01-02 11:57:00-05:00,77.25705642616101,0.6404956866722116,89.3179689461727,9.251822708707868,40882.70995757249,0%
2025-01-02 11:58:00-05:00,77.50581065345176,0.6405101857003174,89.31854633271126,9.253752946243322,40882.50319747546,0%
2025-01-02 11:59:00-05:00,77.75456485178991,0.6405125977430544,89.31913658357463,9.255683296483191,40882.29642987318,0%
2025-01-02 12:00:00-05:00,78.00331902032076,0.6405029226599721,89.31973968787314,9.257613760276104,40882.08965467258,0%
2025-01-02 12:01:00-05:00,78.25207315776179,0.6404811605395339,89.32035563447188,9.259544338899834,40881.8828717346,0%
2025-01-02 12:02:00-05:00,78.50082726326774,0.6404473116976231,89.32098441199629,9.261475033182169,40881.676080968384,0%
2025-01-02 12:03:00-05:00,78.74958133555481,0.6404013766789971,89.32162600882684,9.263405844389526,40881.469282235994,0%
2025-01-02 12:04:00-05:00,78.99833537377758,0.6403433562558437,89.32228041310476,9.265336773335695,40881.26247544798,0%
2025-01-02 12:05:00-05:00,79.24708937665251,0.6402732514292223,89.32294761272681,9.267267821270437,40881.05566046809,0%
2025-01-02 12:06:00-05:00,79.4958433432372,0.6401910634277502,89.32362759535027,9.269198989098138,40880.848837197154,0%
2025-01-02 12:07:00-05:00,79.74459727257505,0.640096793708079,89.32432034839115,9.271130277726403,40880.64200553549,0%
2025-01-02 12:08:00-05:00,79.99335116340137,0.6399904439556134,89.32502585902232,9.27306168837064,40880.435165350464,0%
2025-01-02 12:09:00-05:00,80.24210501487025,0.6398720160828828,89.32574411417859,9.274993221813459,40880.22831655576,0%
2025-01-02 12:10:00-05:00,80.49085882572345,0.6397415122313463,89.32647510055142,9.276924879247467,40880.02145902106,0%
2025-01-02 12:11:00-05:00,80.73961259512298,0.6395989347695055,89.32721880459471,9.2788566614412,40879.814592661525,0%
2025-01-02 12:12:00-05:00,80.98836632180463,0.639444286294705,89.32797521251948,9.28078856958048,40879.6077173475,0%
2025-01-02 12:13:00-05:00,81.23712000494177,0.639277569631194,89.32874431029978,9.282720604403421,40879.40083299726,0%
2025-01-02 12:14:00-05:00,81.48587364327427,0.6390987878320578,89.32952608366722,9.284652767082964,40879.19393948249,0%
2025-01-02 12:15:00-05:00,81.73462723598418,0.6389079441771276,89.33032051811702,9.286585058337186,40878.98703672354,0%
2025-01-02 12:16:00-05:00,81.98338078181348,0.6387050421749514,89.33112759890241,9.288517479323023,40878.7801245937,0%
2025-01-02 12:17:00-05:00,82.23213427983804,0.6384900855609492,89.33194731104014,9.290450030854707,40878.57320300297,0%
2025-01-02 12:18:00-05:00,82.48088772912601,0.6382630782980864,89.33277963930847,9.292382713744006,40878.366271861545,0%
2025-01-02 12:19:00-05:00,82.72964112844588,0.638024024577656,89.33362456824521,9.294315529103686,40878.15933104731,0%
2025-01-02 12:20:00-05:00,82.97839447697767,0.6377729288172607,89.33448208215331,9.29624847762261,40877.95238048364,0%
2025-01-02 12:21:00-05:00,83.2271477734888,0.637509795662958,89.33535216509512,9.29818156040203,40877.7454200495,0%
2025-01-02 12:22:00-05:00,83.47590101716905,0.637234629986921,89.33623480089858,9.300114778107027,40877.53844967074,0%
2025-01-02 12:23:00-05:00,83.72465420678812,0.6369474368896255,89.33712997315178,9.302048131820396,40877.33146922828,0%
2025-01-02 12:24:00-05:00,83.97340734154992,0.636648221697462,89.33803766520899,9.303981622186965,40877.124478649996,0%
2025-01-02 12:25:00-05:00,84.22216042023005,0.6363369899649619,89.33895786018515,9.305915250271184,40876.91747781871,0%
