Time (PDT),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-03-09 21:57:00-07:00,154.5460638824927,-5.188235772466203,138.49482131274195,42.56833830230826,37593.729435075045,0%
2025-03-09 21:58:00-07:00,154.79652605877547,-5.187916504943521,138.49497766984317,42.568473091397976,37593.7321564099,0%
2025-03-09 21:59:00-07:00,155.04698798714585,-5.187599148402892,138.49513381151013,42.56860837383026,37593.73459626723,0%
2025-03-09 22:00:00-07:00,155.2974496718494,-5.187283709064325,138.4952897348773,42.56874414688044,37593.73675461156,0%
2025-03-09 22:01:00-07:00,155.54791111713223,-5.186970193111887,138.49544543709686,42.568880407820544,37593.738631412336,0%
2025-03-09 22:02:00-07:00,155.79837232724205,-5.18665860669352,138.4956009153251,42.56901715391263,37593.74022664441,0%
2025-03-09 22:03:00-07:00,156.04883330644168,-5.186348955920813,138.4957561667109,42.56915438240322,37593.74154028846,0%
2025-03-09 22:04:00-07:00,156.2992940589863,-5.1860412468690855,138.49591118842116,42.56929209053584,37593.74257233011,0%
2025-03-09 22:05:00-07:00,156.54975458913626,-5.185735485577128,138.49606597762738,42.569430275544235,37593.74332276041,0%
2025-03-09 22:06:00-07:00,156.80021490116386,-5.185431678047063,138.49622053149272,42.56956893464639,37593.743791576264,0%
2025-03-09 22:07:00-07:00,157.05067499933668,-5.185129830244345,138.4963748472005,42.56970806505825,37593.74397877944,0%
2025-03-09 22:08:00-07:00,157.30113488793236,-5.184829948097528,138.49652892192591,42.56984766398013,37593.74388437761,0%
2025-03-09 22:09:00-07:00,157.55159457123025,-5.184532037498221,138.4966827528556,42.56998772860612,37593.743508383566,0%
2025-03-09 22:10:00-07:00,157.80205405351154,-5.184236104300982,138.49683633718226,42.5701282561216,37593.742850815484,0%
2025-03-09 22:11:00-07:00,158.0525133390605,-5.183942154323141,138.49698967210483,42.57026924370331,37593.74191169697,0%
2025-03-09 22:12:00-07:00,158.3029724321706,-5.183650193344707,138.49714275481708,42.57041068851386,37593.74069105725,0%
2025-03-09 22:13:00-07:00,158.55343133713012,-5.183360227108305,138.49729558253173,42.570552587713486,37593.73918893066,0%
2025-03-09 22:14:00-07:00,158.80389005823892,-5.183072261318989,138.49744815245694,42.57069493844866,37593.73740535711,0%
2025-03-09 22:15:00-07:00,159.05434859979187,-5.182786301644202,138.49760046181183,42.570837737859605,37593.73534038181,0%
2025-03-09 22:16:00-07:00,159.30480696609797,-5.182502353713577,138.49775250781317,42.570980983074044,37593.73299405564,0%
2025-03-09 22:17:00-07:00,159.55526516145122,-5.182220423118973,138.49790428769842,42.571124671218136,37593.73036643424,0%
2025-03-09 22:18:00-07:00,159.80572319017318,-5.181940515414133,138.49805579868664,42.57126879939772,37593.72745757958,0%
2025-03-09 22:19:00-07:00,160.05618105656427,-5.181662636114847,138.4982070380279,42.57141336472238,37593.72426755814,0%
2025-03-09 22:20:00-07:00,160.306638764948,-5.181386790698601,138.4983580029554,42.5715583642821,37593.72079644253,0%
2025-03-09 22:21:00-07:00,160.5570963196346,-5.181112984604677,138.498508690728,42.57170379516802,37593.71704431003,0%
2025-03-09 22:22:00-07:00,160.80755372494588,-5.180841223233855,138.49865909859196,42.57184965445386,37593.71301124405,0%
2025-03-09 22:23:00-07:00,161.05801098520044,-5.180571511948475,138.4988092238142,42.57199593921213,37593.70869733273,0%
2025-03-09 22:24:00-07:00,161.30846810472983,-5.1803038560721815,138.49895906365242,42.572142646499685,37593.70410267021,0%
2025-03-09 22:25:00-07:00,161.55892508785283,-5.1800382608899715,138.49910861538763,42.572289773373484,37593.69922735539,0%
2025-03-09 22:26:00-07:00,161.80938193890492,-5.179774731647947,138.4992578762896,42.57243731687387,37593.69407149314,0%
2025-03-09 22:27:00-07:00,162.059838662217,-5.179513273553294,138.49940684364248,42.57258527403708,37593.6886351934,0%
2025-03-09 22:28:00-07:00,162.31029526211637,-5.179253891774215,138.49955551474196,42.572733641893976,37593.682918571256,0%
2025-03-09 22:29:00-07:00,162.560751742947,-5.178996591439687,138.49970388687677,42.57288241746081,37593.67692174775,0%
2025-03-09 22:30:00-07:00,162.81120810904193,-5.178741377639481,138.49985195734732,42.57303159774869,37593.67064484897,0%
2025-03-09 22:31:00-07:00,163.06166436473978,-5.178488255424069,138.49999972346401,42.573181179762486,37593.6640880063,0%
2025-03-09 22:32:00-07:00,163.31212051438365,-5.178237229804427,138.50014718253826,42.573331160496735,37593.65725135665,0%
2025-03-09 22:33:00-07:00,163.56257656232117,-5.177988305751997,138.50029433188385,42.57348153693619,37593.650135042415,0%
2025-03-09 22:34:00-07:00,163.8130325128869,-5.177741488198655,138.50044116883754,42.57363230606586,37593.642739210794,0%
2025-03-09 22:35:00-07:00,164.06348837043763,-5.177496782036433,138.50058769071916,42.573783464851864,37593.63506401516,0%
2025-03-09 22:36:00-07:00,164.31394413931446,-5.177254192117637,138.5007338948769,42.57393501026315,37593.62710961343,0%
2025-03-09 22:37:00-07:00,164.5643998238685,-5.177013723254566,138.50087977864672,42.57408693925213,37593.61887616955,0%
2025-03-09 22:38:00-07:00,164.81485542845041,-5.17677538021954,138.50102533938224,42.574239248768976,37593.61036385242,0%
2025-03-09 22:39:00-07:00,165.06531095741585,-5.176539167744723,138.5011705744355,42.57439193575251,37593.601572836604,0%
2025-03-09 22:40:00-07:00,165.3157664151105,-5.17630509052215,138.50131548117835,42.574544997140535,37593.59250330143,0%
2025-03-09 22:41:00-07:00,165.5662218058983,-5.176073153203434,138.50146005697064,42.57469842985442,37593.583155432345,0%
2025-03-09 22:42:00-07:00,165.8166771341254,-5.175843360399908,138.5016042991959,42.574852230816525,37593.57352941941,0%
2025-03-09 22:43:00-07:00,166.0671324041511,-5.175615716682345,138.50174820523654,42.57500639693815,37593.563625458446,0%
2025-03-09 22:44:00-07:00,166.3175876203335,-5.175390226580957,138.50189177247722,42.575160925121196,37593.55344375054,41%
2025-03-09 22:45:00-07:00,166.56804278703302,-5.175166894585264,138.50203499831292,42.57531581226215,37593.54298450223,90%
2025-03-09 22:46:00-07:00,166.81849790859923,-5.174945725144122,138.50217788015644,42.575471055255804,37593.53224792477,100%
2025-03-09 22:47:00-07:00,167.06895298940452,-5.174726722665392,138.5023204154035,42.57562665097831,37593.52123423564,100%
2025-03-09 22:48:00-07:00,167.31940803379985,-5.174509891516132,138.5024626014776,42.575782596308926,37593.50994365692,100%
2025-03-09 22:49:00-07:00,167.56986304614293,-5.174295236022346,138.50260443580595,42.57593888811858,37593.49837641611,100%
2025-03-09 22:50:00-07:00,167.82031803080213,-5.174082760468864,138.5027459158097,42.57609552326487,37593.486532746436,100%
