Time (PDT),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-03-09 23:05:00-07:00,171.66847985929968,-5.180911772846673,138.56501497500608,42.32768884145876,37601.57186519698,100%
2025-03-09 23:06:00-07:00,171.91906977099265,-5.180667681753622,138.56494829540472,42.32783219106123,37601.558923377466,100%
2025-03-09 23:07:00-07:00,172.16965968549655,-5.180426296738091,138.56488161396433,42.32797547639016,37601.54593197297,100%
2025-03-09 23:08:00-07:00,172.42024960457027,-5.1801876224046595,138.5648149319603,42.32811869472107,37601.53289123128,100%
2025-03-09 23:09:00-07:00,172.67083952995554,-5.179951663306499,138.56474825068818,42.32826184334009,37601.519801400624,100%
2025-03-09 23:10:00-07:00,172.92142946339473,-5.179718423945194,138.56468157144192,42.328404919533675,37601.50666273008,100%
2025-03-09 23:11:00-07:00,173.17201940664148,-5.1794879087706,138.56461489550236,42.32854792058287,37601.49347547028,100%
2025-03-09 23:12:00-07:00,173.42260936143998,-5.179260122180852,138.5645482241627,42.32869084377584,37601.48023987234,100%
2025-03-09 23:13:00-07:00,173.6731993295328,-5.179035068522255,138.56448155871408,42.32883368640084,37601.466956188364,100%
2025-03-09 23:14:00-07:00,173.92378931266492,-5.1788127520891605,138.56441490044463,42.32897644574599,37601.453624671536,100%
2025-03-09 23:15:00-07:00,174.17437931258442,-5.1785931771239175,138.56434825064161,42.329119119100184,37601.44024557599,100%
2025-03-09 23:16:00-07:00,174.42496933102808,-5.17837634781684,138.56428161060256,42.329261703758725,37601.426819156426,100%
2025-03-09 23:17:00-07:00,174.6755593697481,-5.17816226830599,138.56421498160876,42.32940419701032,37601.41334566908,100%
2025-03-09 23:18:00-07:00,174.9261494304776,-5.177950942677277,138.564148364958,42.32954659615332,37601.39982537045,100%
2025-03-09 23:19:00-07:00,175.17673951496192,-5.177742374964223,138.56408176193764,42.32968889848238,37601.38625851839,100%
2025-03-09 23:20:00-07:00,175.42732962494165,-5.17753656914798,138.56401517383944,42.32983110129606,37601.372645371484,100%
2025-03-09 23:21:00-07:00,175.67791976216006,-5.17733352915718,138.56394860194763,42.32997320189076,37601.35898618946,100%
2025-03-09 23:22:00-07:00,175.92850992834857,-5.177133258868014,138.56388204756382,42.3301151975732,37601.345281232345,100%
