Time (PDT),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-03-09 21:21:00-07:00,18.621151104876247,11.05698343226295,283.4639470031239,-0.10204981453811136,264324.4516130704,0%
2025-03-09 21:22:00-07:00,18.625453524915784,11.057829953198617,283.5993659912815,-0.3022469489605521,264402.1335654318,0%
2025-03-09 21:23:00-07:00,18.629775757526854,11.058676461505494,283.73494574009504,-0.502312601273355,264479.782688312,0%
2025-03-09 21:24:00-07:00,18.634117773254516,11.059522975149662,283.8706894689299,-0.7022455374587633,264557.39857620676,0%
2025-03-09 21:25:00-07:00,18.638479542286728,11.06036951206656,284.006600399827,-0.9020445178502131,264634.9808239506,0%
2025-03-09 21:26:00-07:00,18.642861034465554,11.061216090160611,284.14268175770053,-1.101708297021974,264712.52902672277,0%
2025-03-09 21:27:00-07:00,18.647262219286343,11.062062727305172,284.2789367705402,-1.3012356236863587,264790.04278005566,0%
2025-03-09 21:28:00-07:00,18.651683065898027,11.062909441342082,284.4153686696099,-1.5006252405889347,264867.5216798426,0%
2025-03-09 21:29:00-07:00,18.6561235430965,11.063756250081493,284.5519806896512,-1.699875884411247,264944.9653223448,0%
2025-03-09 21:30:00-07:00,18.660583619340855,11.064603171301703,284.6887760690679,-1.898986285649096,265022.37330419687,0%
2025-03-09 21:31:00-07:00,18.665063262739842,11.065450222748769,284.82575805013084,-2.097955168520906,265099.7452224166,0%
2025-03-09 21:32:00-07:00,18.66956244106578,11.066297422136401,284.96292987916456,-2.296781250852661,265177.08067441115,0%
2025-03-09 21:33:00-07:00,18.674081121739842,11.067144787145537,285.10029480674547,-2.4954632439808844,265254.3792579837,0%
2025-03-09 21:34:00-07:00,18.67861927185272,11.067992335424377,285.2378560878818,-2.6939998526303492,265331.6405713416,0%
2025-03-09 21:35:00-07:00,18.683176858144904,11.068840084587833,285.3756169822138,-2.8923897748243714,265408.8642131033,0%
2025-03-09 21:36:00-07:00,18.687753847028254,11.069688052217547,285.5135807541865,-3.090631701755827,265486.04978230485,0%
2025-03-09 21:37:00-07:00,18.69235020456563,11.070536255861477,285.6517506732518,-3.2887243177030245,265563.1968784078,0%
2025-03-09 21:38:00-07:00,18.69696589649603,11.071384713033842,285.79013001403325,-3.4866662998931828,265640.3051013067,0%
2025-03-09 21:39:00-07:00,18.70160088821239,11.072233441214681,285.92872205652594,-3.684456318418407,265717.37405133503,0%
2025-03-09 21:40:00-07:00,18.70625514478229,11.073082457849733,286.0675300862642,-3.882093036107222,265794.4033292724,0%
2025-03-09 21:41:00-07:00,18.710928630924705,11.073931780350243,286.2065573945118,-4.079575108430113,265871.3925363541,0%
2025-03-09 21:42:00-07:00,18.71562131104783,11.074781426092716,286.3458072784238,-4.276901183365232,265948.34127427486,0%
2025-03-09 21:43:00-07:00,18.720333149211804,11.075631412418515,286.4852830412404,-4.474069901313547,266025.2491451978,0%
2025-03-09 21:44:00-07:00,18.725064109148498,11.076481756633926,286.624987992452,-4.671079894972791,266102.1157517618,0%
2025-03-09 21:45:00-07:00,18.729814154271523,11.077332476009712,286.7649254479684,-4.867929789219606,266178.94069708645,0%
2025-03-09 21:46:00-07:00,18.734583247653212,11.078183587780963,286.90509873029714,-5.064618201007579,266255.7235847815,0%
2025-03-09 21:47:00-07:00,18.73937135204855,11.079035109146867,287.04551116870977,-5.2611437392477525,266332.4640189531,0%
2025-03-09 21:48:00-07:00,18.744178429880776,11.079887057270517,287.186166099412,-5.457505004697819,266409.16160420945,0%
2025-03-09 21:49:00-07:00,18.749004443254904,11.080739449278683,287.3270668657049,-5.6537005898405495,266485.8159456702,0%
2025-03-09 21:50:00-07:00,18.753849353940574,11.081592302261447,287.4682168181595,-5.849729078781904,266562.4266489721,0%
2025-03-09 21:51:00-07:00,18.758713123403272,11.082445633272277,287.60961931476277,-6.045589047111393,266638.9933202742,0%
2025-03-09 21:52:00-07:00,18.763595712771473,11.083299459327558,287.75127772110017,-6.2412790618149945,266715.51556626946,0%
2025-03-09 21:53:00-07:00,18.768497082857646,11.08415379740648,287.89319541049724,-6.436797681133336,266791.99299418594,0%
2025-03-09 21:54:00-07:00,18.773417194156107,11.085008664450793,288.03537576418864,-6.632143454459309,266868.4252117994,0%
2025-03-09 21:55:00-07:00,18.778356006846813,11.085864077364617,288.1778221714664,-6.827314922208693,266944.8118274348,0%
2025-03-09 21:56:00-07:00,18.7833134807837,11.086720053014242,288.320538029844,-7.022310615714422,267021.15244997805,0%
2025-03-09 21:57:00-07:00,18.78828957551629,11.087576608227877,288.46352674519596,-7.217129057089561,267097.44668887946,0%
2025-03-09 21:58:00-07:00,18.79328425027184,11.088433759795524,288.60679173192017,-7.411768759122849,267173.6941541621,0%
2025-03-09 21:59:00-07:00,18.798297463964758,11.08929152446857,288.7503364130836,-7.606228225152992,267249.8944564278,0%
2025-03-09 22:00:00-07:00,18.803329175200673,11.090149918959854,288.8941642205609,-7.800505948936589,267326.04720686463,0%
2025-03-09 22:01:00-07:00,18.808379342271014,11.091008959943307,289.03827859519356,-7.994600414543846,267402.15201725444,0%
2025-03-09 22:02:00-07:00,18.81344792315543,11.091868664053706,289.18268298692476,-8.188510096225668,267478.20849997835,0%
2025-03-09 22:03:00-07:00,18.81853487553307,11.092729047886584,289.32738085493764,-8.382233458285036,267554.21626802254,0%
2025-03-09 22:04:00-07:00,18.823640156765965,11.093590127997983,289.4723756678042,-8.575768954966655,267630.1749349883,0%
2025-03-09 22:05:00-07:00,18.828763723910313,11.0944519209042,289.61767090361735,-8.769115030324778,267706.0841150965,0%
2025-03-09 22:06:00-07:00,18.833905533723176,11.09531444308172,289.76327005012007,-8.962270118089728,267781.943423194,0%
2025-03-09 22:07:00-07:00,18.83906554265121,11.096177710966893,289.9091766048508,-9.155232641558326,267857.7524747615,0%
2025-03-09 22:08:00-07:00,18.844243706841013,11.097041740955737,290.05539407526294,-9.34800101345167,267933.51088591927,0%
2025-03-09 22:09:00-07:00,18.849439982137717,11.097906549403884,290.2019259788606,-9.540573635796788,268009.2182734351,0%
2025-03-09 22:10:00-07:00,18.854654324083224,11.098772152626236,290.34877584332384,-9.732948899796837,268084.87425473006,0%
2025-03-09 22:11:00-07:00,18.859886687918774,11.099638566896818,290.4959472066333,-9.92512518570249,268160.4784478851,0%
2025-03-09 22:12:00-07:00,18.865137028592866,11.100505808448622,290.6434436171856,-10.11710086267363,268236.0304716476,0%
2025-03-09 22:13:00-07:00,18.870405300747752,11.101373893473374,290.79126863392594,-10.308874288666193,268311.5299454388,0%
