Time (EST),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km)
2024-08-10 10:00:00-04:00,53.94688367191922,-4.112225509915582,228.26009838826806,34.64253509263867,38206.81411314995
2024-08-10 11:00:00-04:00,68.99545937115833,-3.908710003438896,228.375769357231,34.78638930150468,38194.825329379
2024-08-10 12:00:00-04:00,84.04579711201387,-3.8457260819824013,228.38720765282193,34.81445387753498,38192.479935942494
2024-08-10 13:00:00-04:00,99.0954190637409,-3.9276168243266634,228.29537099481544,34.72369395893852,38200.01996216413
2024-08-10 14:00:00-04:00,114.14184743786632,-4.14864937516579,228.10915767481632,34.51914485718821,38217.065250890104
2024-08-10 15:00:00-04:00,129.1832718590944,-4.493441309941208,227.8440688550359,34.21389690781715,38242.60295374027
2024-08-10 16:00:00-04:00,144.21904820467412,-4.93808755981183,227.52037296358625,33.82844607573931,38275.01538896321
2024-08-10 17:00:00-04:00,159.24989386029966,-5.451884997742359,227.1611368522127,33.38938516286687,38312.155739377675
2024-08-10 18:00:00-04:00,174.27772725159338,-5.999505935232464,226.79043108240123,32.927506514017,38351.47594286598
2024-08-10 19:00:00-04:00,189.30519464817948,-6.543448689761101,226.43188193500234,32.47547855978452,38390.20309053324
2024-08-10 20:00:00-04:00,204.33500881418271,-7.0465906524530215,226.10758923175092,32.065322255327786,38425.551555045415
2024-08-10 21:00:00-04:00,219.36927228406213,-7.474679454891622,225.83731276751882,31.725938239428476,38454.950159999375
2024-08-10 22:00:00-04:00,234.4089617278814,-7.798612862069622,225.63778243921925,31.48092217480238,38476.25897887752
2024-08-10 23:00:00-04:00,249.45370851032368,-7.9963733541321105,225.52200918057633,31.346862363723883,38487.95008092417
2024-08-11 00:00:00-04:00,264.50193318854525,-8.054499506057146,225.49854292264115,31.332251670304977,38489.23084910575
2024-08-11 01:00:00-04:00,279.55129737681006,-7.968997328482438,225.57071128826158,31.43707414285444,38480.09659538624
2024-08-11 02:00:00-04:00,294.5993499023011,-7.7456248785533655,225.73594990161493,31.653055058835438,38461.309375587756
2024-08-11 03:00:00-04:00,309.64419061094543,-7.399523535723687,225.98538364471034,31.964499424738342,38434.31013483354
2024-08-11 04:00:00-04:00,324.68497094516783,-6.95421557698476,226.30382851592196,32.34959615359334,38401.07959047389
2024-08-11 05:00:00-04:00,339.72209678140996,-6.440033269709617,226.6703547698078,32.78203928626974,38363.9680801983
2024-08-11 06:00:00-04:00,354.7570820028962,-5.892083187471399,227.0594873664338,33.23281667934611,38325.51525670112
2024-08-11 07:00:00-04:00,9.792096363632021,-5.347877723504588,227.4430270095981,33.67203830200776,38288.277279605965
2024-08-11 08:00:00-04:00,24.82933269921532,-4.84478467478185,227.79236515201083,34.07071298674235,38254.67321677404
2024-08-11 09:00:00-04:00,39.87036587531124,-4.417458215336812,228.08105624042923,34.40242132946747,38226.855547679086
2024-08-11 10:00:00-04:00,54.91567820479443,-4.09542240519883,228.28732338994266,34.644858888846855,38206.603918808214
2024-08-11 11:00:00-04:00,69.96448274075922,-3.9009799912100087,228.39613739272554,34.78122627879814,38195.23821051219
2024-08-11 12:00:00-04:00,85.01489678707117,-3.847609564306924,228.40054742728574,34.80141859896304,38193.54724296284
2024-08-11 13:00:00-04:00,100.06442301161707,-3.938987184055911,228.3020622249676,34.70292625006575,38201.7326697252
2024-08-11 14:00:00-04:00,115.11061003479159,-4.168721598384318,228.1100626975972,34.4913234428174,38219.3724079052
2024-08-11 15:00:00-04:00,130.15171353047901,-4.520828780481409,227.84042138245883,34.18021350511757,38245.412346128935
2024-08-11 16:00:00-04:00,145.1871780079292,-4.9709018467791255,227.5136478724674,33.79053583161415,38278.19713241947
2024-08-11 17:00:00-04:00,160.2178089386123,-5.487869825812677,227.15292401098273,33.34921530265577,38315.54928496704
2024-08-11 18:00:00-04:00,175.24558930289774,-6.036194338540286,226.7823289437302,32.88723151531247,38354.90051248829
2024-08-11 19:00:00-04:00,190.2731896124508,-6.578331656226257,226.4254162847193,32.43727537629186,38393.47095868803
2024-08-11 20:00:00-04:00,205.3033003354479,-7.077285976614969,226.1041531880172,32.03122195062546,38428.48300343746
2024-08-11 21:00:00-04:00,220.33796105093896,-7.499090460030951,225.83811891345786,31.69767052529725,38457.388505042436
2024-08-11 22:00:00-04:00,235.37806135054174,-7.815067694350278,225.64381753769194,31.459787285580095,38478.08391016116
2024-08-11 23:00:00-04:00,250.4231442628564,-8.003736568482708,225.53398566192672,31.333640934614614,38489.087712390196
2024-08-12 00:00:00-04:00,265.47156399016535,-8.052248865141285,225.51684688161797,31.32715877365532,38489.65932346239
2024-08-12 01:00:00-04:00,280.52095506121293,-7.9572604312420445,225.5953525349703,31.43975872675401,38479.84672750938
2024-08-12 02:00:00-04:00,295.5688850989261,-7.725172616955594,225.7665237998576,31.662641477366005,38460.46052545684
2024-08-12 03:00:00-04:00,310.61351270836917,-7.371720327659178,226.0210563445724,31.979663984139016,38432.98213393627
2024-08-12 04:00:00-04:00,325.65407129845335,-6.920929448205206,226.34335635801003,32.368669159411,38399.42198285385
2024-08-12 05:00:00-04:00,340.69104904444913,-6.40351167728417,226.71214524105957,32.80312228019679,38362.14810629122
2024-08-12 06:00:00-04:00,355.7260197124293,-5.854802665055901,227.10170351027745,33.25390537417521,38323.70589800511
2024-08-12 07:00:00-04:00,10.761174056735095,-5.3123769301657875,227.48373011386843,33.69114390094968,38286.646341681546
2024-08-12 08:00:00-04:00,25.79868112483687,-4.8134914134986175,227.82968299126424,34.08597726768432,38253.37397504517
2024-08-12 09:00:00-04:00,40.840053473478626,-4.392521638842125,228.1133572765287,34.41222325664191,38226.01903658336
2024-08-12 10:00:00-04:00,55.88568939078628,-4.078561962541385,228.31337313835442,34.647911507417604,38206.33264550041
2024-08-12 11:00:00-04:00,70.93471913816263,-3.8933624334643473,228.41521333711069,34.77666182057799,38195.60099042188
2024-08-12 12:00:00-04:00,85.98520144659132,-3.849764108730088,228.412494534016,34.788857355228245,38194.57499356319
2024-08-12 13:00:00-04:00,101.03462128156048,-3.9507664052670797,228.30728195189218,34.682521906884105,38203.41530125858
2024-08-12 14:00:00-04:00,116.08055612841598,-4.189311795366708,228.10944165527795,34.46377599721578,38221.65728249722
2024-08-12 15:00:00-04:00,131.1213301301603,-4.548808961721246,227.8352176618529,34.14674182705619,38248.20501249537
2024-08-12 16:00:00-04:00,146.15647819219276,-5.004345932419462,227.50535928082778,33.752805932713265,38281.3650584114
2024-08-12 17:00:00-04:00,161.18689450278004,-5.524483053750665,227.14316130423637,33.30922643430809,38318.929065392345
2024-08-12 18:00:00-04:00,176.21462596085996,-6.073472725318607,226.77270945589407,32.84716877340488,38358.30854484393
2024-08-12 19:00:00-04:00,191.24236561251973,-6.613732722578013,226.41748290284627,32.39934264937687,38396.716970523434
2024-08-12 20:00:00-04:00,206.27277929143995,-7.108399391802906,226.09931439569715,31.99747178284934,38431.38522361808
2024-08-12 21:00:00-04:00,221.30784129295657,-7.5237982140487425,225.8376005073517,31.669847541061316,38459.78884587542
2024-08-12 22:00:00-04:00,236.34835238032383,-7.831684437773749,225.6486165555038,31.439199579079126,38479.861384026444
2024-08-12 23:00:00-04:00,251.3937665516732,-8.011121779158874,225.54482076256124,31.32107010328102,38490.1684747109
2024-08-13 00:00:00-04:00,266.4423721552171,-8.04988371276802,225.53410526320988,31.32281458986457,38490.02219691432
2024-08-13 01:00:00-04:00,281.49177819173525,-7.945283946855205,225.61903916396855,31.44327957039608,38479.52371223564
2024-08-13 02:00:00-04:00,296.53957322091514,-7.704374204411051,225.7962229802562,31.673137018286084,38459.53251628134
2024-08-13 03:00:00-04:00,311.58397674640094,-7.343488649851391,226.05591735705414,31.99579289989762,38431.57069423556
2024-08-13 04:00:00-04:00,326.6243057182787,-6.887160869439092,226.38211399947792,32.388742256104244,38397.67845744355
2024-08-13 05:00:00-04:00,341.6611312066473,-6.366484266706511,226.75318260669096,32.825220635405344,38360.24151369379
2024-08-13 06:00:00-04:00,356.69608638461693,-5.8170239434202875,227.14315869020697,33.27600405702043,38321.810916865885
2024-08-13 07:00:00-04:00,11.731381591603483,-5.276415038802646,227.52364139210704,33.7112339962603,38284.93236132996
2024-08-13 08:00:00-04:00,26.769160168064513,-4.781800369601839,227.86615937699426,34.102181728644695,38251.99571503589
2024-08-13 09:00:00-04:00,41.810870454903,-4.367272007663459,228.14475441279563,34.422904399487344,38225.10880237297
2024-08-13 10:00:00-04:00,56.85682535119075,-4.061488618702628,228.33845044160356,34.651768921488625,38205.99399048693
2024-08-13 11:00:00-04:00,71.90607188337573,-3.885640836618003,228.43324861050502,34.77281851706481,38195.9034820309
2024-08-13 12:00:00-04:00,86.95661077403919,-3.851925256922588,228.42333827011964,34.776929493408645,38195.54993236337
2024-08-13 13:00:00-04:00,102.00591071280638,-3.9626580307233494,228.3113445537751,34.662664601679815,38205.05254750107
2024-08-13 14:00:00-04:00,117.05157990794385,-4.210109477017655,228.10762031519127,34.436696131209196,38223.90368433415
2024-08-13 15:00:00-04:00,132.0920127690224,-4.577076171598589,227.82878134157824,34.113669922584435,38250.965156631035
2024-08-13 16:00:00-04:00,147.12683581454647,-5.038137473830898,227.49581635142826,33.71542321388583,38284.505074899935
2024-08-13 17:00:00-04:00,162.15703230113837,-5.561482761938299,227.13213281130035,33.26954944972283,38322.283955011895
2024-08-13 18:00:00-04:00,177.18471244290367,-6.111154204194675,226.76182316267608,32.80740047270713,38361.693006799294
2024-08-13 19:00:00-04:00,192.21259044930108,-6.64953128988203,226.40829265272785,32.36170397252881,38399.93908866407
2024-08-13 20:00:00-04:00,207.24330576262824,-7.139883865787892,226.09324021343474,31.964030467726147,38434.261777978565
2024-08-13 21:00:00-04:00,222.27876569398336,-7.548832122416235,225.83587993628274,31.64236083963633,38462.16059704098
2024-08-13 22:00:00-04:00,237.3196810036275,-7.84856724571148,225.6522577889048,31.41898529169963,38481.60654144904
2024-08-13 23:00:00-04:00,252.36541629269848,-8.018701736657267,225.55455198113233,31.30891656192866,38491.21274011332
2024-08-14 00:00:00-04:00,267.41419460064486,-8.047635141108097,225.55032047573917,31.318935513722817,38490.34424653206
2024-08-14 01:00:00-04:00,282.46360064684353,-7.933343543276368,225.64174660439318,31.447314787702783,38479.15564218154
2024-08-14 02:00:00-04:00,297.5112455345098,-7.683533412333478,225.82500620101325,31.68419547998216,38458.55548833888
2024-08-14 03:00:00-04:00,312.5554111596182,-7.3151421656848346,226.08992089887062,32.01253066220626,38430.106651333015
2024-08-14 04:00:00-04:00,327.5954989980516,-6.853214519819826,226.42006446678627,32.40946576938163,38395.879200913674
2024-08-14 05:00:00-04:00,342.6321632550603,-6.329228309372082,226.79345243511412,32.848004963855935,38358.276585100095
2024-08-14 06:00:00-04:00,357.6670959529798,-5.7789800132793285,227.18387417680498,33.29881662070321,38319.85559471716
2024-08-14 07:00:00-04:00,12.702525874812324,-5.240166450948558,227.56282931208713,33.732056691515744,38283.15672711228
2024-08-14 08:00:00-04:00,27.74056924846736,-4.749816486845115,227.90191880076136,34.11912702674819,38250.555280772074
2024-08-14 09:00:00-04:00,42.78260896016731,-4.3417380617274866,228.17543345336557,34.4343233357521,38224.136751789665
2024-08-14 10:00:00-04:00,57.82887177674798,-4.044152732111123,228.36280364338836,34.6563497096855,38205.59480097909
2024-08-14 11:00:00-04:00,72.87832146246686,-3.8776897390433733,228.45055114596266,34.76967353692551,38196.14762636124
2024-08-14 12:00:00-04:00,87.92890143262628,-3.853898901107699,228.43343932271026,34.76566582161869,38196.469520588165
2024-08-14 13:00:00-04:00,102.9780653041757,-3.974410668364203,228.31465348610152,34.64343039327194,38206.63808146165
2024-08-14 14:00:00-04:00,118.02345338666574,-4.230820818914657,228.1050327217726,34.41019368059225,38226.102433425694
2024-08-14 15:00:00-04:00,133.06353147753586,-4.605311572654714,227.82156380425985,34.081127409295995,38253.68189060182
2024-08-14 16:00:00-04:00,148.09801828588147,-5.071951531254203,227.4854744650017,33.67852139753866,38287.60588550035
2024-08-14 17:00:00-04:00,163.12798599837447,-5.598557157735461,227.12028531551843,33.23030581521161,38325.603631082064
2024-08-14 18:00:00-04:00,178.15560736684685,-6.148958568779361,226.75009693936016,32.768019901580516,38365.04592435621
2024-08-14 19:00:00-04:00,193.18361654469746,-6.685495287322626,226.3982428335453,32.32441007034368,38403.132959389106
2024-08-14 20:00:00-04:00,208.21462526570377,-7.171569170007664,226.08629055388545,31.930894302264807,38437.11300544356
2024-08-14 21:00:00-04:00,223.2504728082523,-7.574093882397207,225.8332738997011,31.61514375267233,38464.50957799832
2024-08-14 22:00:00-04:00,238.29177941426627,-7.86569562543041,225.65501105786848,31.399010098951074,38483.33112420324
2024-08-14 23:00:00-04:00,253.33782047021003,-8.026535101817524,225.56340092201788,31.296977736972188,38492.23823393246
